Date,S&PSEA40INDEX
9/9/2021 0:00,456.23
9/10/2021 0:00,456.64
9/13/2021 0:00,455.17
9/14/2021 0:00,453.46
9/15/2021 0:00,452.58
9/16/2021 0:00,454.05
9/17/2021 0:00,452
9/20/2021 0:00,445.28
9/21/2021 0:00,446.11
9/22/2021 0:00,447.34
9/23/2021 0:00,451.01
9/24/2021 0:00,451.28
9/27/2021 0:00,449.02
9/28/2021 0:00,448.59
9/29/2021 0:00,449.35
9/30/2021 0:00,453.14
10/1/2021 0:00,450.27
10/4/2021 0:00,456.12
10/5/2021 0:00,456.93
10/6/2021 0:00,465.21
10/7/2021 0:00,464.85
10/8/2021 0:00,468.01
10/11/2021 0:00,471.79
10/12/2021 0:00,476.36
10/13/2021 0:00,482.62
10/14/2021 0:00,486.04
10/15/2021 0:00,486.2
10/18/2021 0:00,486.18
10/19/2021 0:00,486.08
10/20/2021 0:00,487.85
10/21/2021 0:00,484.96
10/22/2021 0:00,485.58
10/25/2021 0:00,482.58
10/26/2021 0:00,483.01
10/27/2021 0:00,479.15
10/28/2021 0:00,474.9
10/29/2021 0:00,475.75
11/1/2021 0:00,469.23
11/2/2021 0:00,469.83
11/3/2021 0:00,471.05
11/4/2021 0:00,471.49
11/5/2021 0:00,472.91
11/8/2021 0:00,477.36
11/9/2021 0:00,478.28
11/10/2021 0:00,477.96
11/11/2021 0:00,475.84
11/12/2021 0:00,476.3
11/15/2021 0:00,475.95
11/16/2021 0:00,476.43
11/17/2021 0:00,475.79
11/18/2021 0:00,473.95
11/19/2021 0:00,476.27
11/22/2021 0:00,475.49
11/23/2021 0:00,474.04
11/24/2021 0:00,473.23
11/25/2021 0:00,472.85
11/26/2021 0:00,464.34
11/29/2021 0:00,464.36
11/30/2021 0:00,459.7
12/1/2021 0:00,458.04
12/2/2021 0:00,461.7
12/3/2021 0:00,459.12
12/6/2021 0:00,457.4
12/7/2021 0:00,462.74
12/8/2021 0:00,463.59
12/9/2021 0:00,465.82
12/10/2021 0:00,462.05
12/13/2021 0:00,463.25
12/14/2021 0:00,461.92
12/15/2021 0:00,461.37
12/16/2021 0:00,462.62
12/17/2021 0:00,467.19
12/20/2021 0:00,461.22
12/21/2021 0:00,461.42
12/22/2021 0:00,459.98
12/23/2021 0:00,467.23
12/24/2021 0:00,465.75
12/27/2021 0:00,468.03
12/28/2021 0:00,469.91
12/29/2021 0:00,470.17
12/30/2021 0:00,470.09
12/31/2021 0:00,470.56
1/3/2022 0:00,470.7
1/4/2022 0:00,470.87
1/5/2022 0:00,471.85
1/6/2022 0:00,467.41
1/7/2022 0:00,470.14
1/10/2022 0:00,470.56
1/11/2022 0:00,474
1/12/2022 0:00,477.85
1/13/2022 0:00,480.3
1/14/2022 0:00,479.82
